file,published_split,width,height,captured_at,boxes,sha256,phash256,exclusion,session,split
IMG_20250504_203356.jpg,valid,480,640,2025-05-04T20:33:56,0.5kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,5097f1bca350580cfc878a6db2b4588f952fdf8cb42c67ddcbb730ccc83678b7,c506befc99b9923aa7de9cdc1e6195511ac9851a16f40914a5f73befc51032c6,,8,test
IMG_20251009_134622_jpg,valid,640,640,2025-10-09T13:46:22,0.5kg:1;10kg:1;2.5kg:1;zacisk:1,14366ab46a81abda5dd5ef2f5053f0646c99fc57b17a861d03c31d6f1b6f99a0,cc66993631996739cc66cccc33323399ce67cccc66c966c9cccc996633333193,,13,train
IMG_20250504_204640.jpg,valid,480,640,2025-05-04T20:46:40,1.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,b03d4fcd8a8346a8a015e8fbdcc7ddc5bd4cd98d03182d5d288d372e49b3a222,8637c7479f6222a870aa8bdaf9d580512b94b95c3eac782f818fa1568bca3ee5,,8,test
IMG_20251107_120308_jpg,valid,640,640,2025-11-07T12:03:08,25kg:4;2kg:1;5kg:1;zacisk:1,e5ca56a842f90a435c78d0f7b08147b1fe21d5df17758a3281095310743cb281,e3189c7218e7798e8d3c672ebde3253810ce70e3971c0e5852f1d0efa7351dc1,,22,train
48.webp,valid,640,426,,15kg:2;2.5kg:1;25kg:4;zacisk:2,464748d5c330a8252288f71da878a58c886133bd3f11468e3fe573510f3d3775,f26b4cd3e32c38eb98716311cf8eb4ec383843366d871a63b6c9c1e4db2136a3,third_party_press,,excluded
IMG_20251106_140648_jpg,valid,640,640,2025-11-06T14:06:48,15kg:1;2.5kg:1;2kg:1;zacisk:1,da65a1daf59879cab54bdebb76f7b87cbf33e434ab51361116d8c7f58168a9cf,ac470cc678e473dcf3949b99abbc64e4a8d1ecb3164554649571ad496f076586,,16,train
IMG_20250501_190053.jpg,valid,640,640,2025-05-01T19:00:53,25kg:1;2kg:1;5kg:1;zacisk:1,1ac7adc7d71eb7e9932648233fa3e61600b5a5a59e7c6f5e5b3c49559913bff4,e135925bceceb33678c6ad24f319b1861ed3af24d8ccb3270e52a50cf981b466,,2,val
IMG_20251107_104808_jpg,valid,640,640,2025-11-07T10:48:08,15kg:1;25kg:3;2kg:1;zacisk:1,6ee2757afdb9de8813d24724fc1b804eb2116fc0c071381a76c33e2d276d6961,a4f19a531bce65ac983467941ee31a70849e96e36fb09a5be18fb59c1a62638b,,19,train
IMG_20251009_121843_jpg,valid,640,640,2025-10-09T12:18:43,10kg:1;2.5kg:1;zacisk:1,5ffa570eb1e9d277f09bd405507eadd3a91b47d93f0589c5ee2fa0daef7dc042,cc6699b2999833199a66cccdcf3333993399cccc64cc7339ce6699663998319a,,12,val
ZE_23.png,valid,640,505,,0.5kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,0a452b215060deaf505c4436392ceb03ead6ca1dbd126c9ebc52d18f0c097da4,a6d9e6c9db2c19b69133433beecd3c4494ce6aeca131369bdbae096484b25a13,third_party_video,,excluded
IMG_20250929_120118_jpg,valid,640,640,2025-09-29T12:01:18,1.5kg:1;2.5kg:1;20kg:1;zacisk:1,b81ac4901faec5e8e0697f384c118be18d96656292bbecd0ba6b1da06baa1707,ce699b6599cf26c9ce6cce3931266496c6c96cc9663133999ecc924d38d33166,,10,train
ZE_215.png,valid,640,509,,20kg:1;25kg:2;zacisk:1,1a5ca641aab7461287aae8a8d73f5a55b8189e1dba23caff5c51d52d6ff60eec,df7f0cf3a31c220cb32c2a448cd3dcaa8ca36a443799f32c1b344cd3dc9b8cf3,third_party_video,,excluded
IMG_20251106_130834_jpg,valid,640,640,2025-11-06T13:08:34,0.5kg:1;15kg:1;2.5kg:1;25kg:1;zacisk:1,97a6bcec91cd2ec6bfe93c62aa8adc6e9bab3b83a6cd44353c9295f56b34a421,88cc8e2473b2b1ffa662e734c4cfe0c6d1d2ce64cf5cccd2f112946616ba039b,,14,train
IMG_20251107_101200.jpg,valid,480,640,2025-11-07T10:12:00,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,060564938ad75faf204cb1394c986280906bc65cb2b12d5960d8d5a046b7b401,c07ffbc087b585b43c60d25b474ae8a7355e230875fbbc30a679576a5ae48542,,17,train
IMG_20251107_100308_jpg,valid,640,640,2025-11-07T10:03:08,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,4a597cdcbe254360e208df973e2220aafad7e0b4635fccc079648237257069e8,ce45972b173a6b52baa31e8a4a8f7aab5aa9c8f4e8d419d8cf58c04339898f9c,,17,train
IMG_20251107_113156.jpg,valid,480,640,2025-11-07T11:31:56,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,96718dc8cb65e09cb7eecf060ea48236eebb829ac05d82d26a7db9ff3ad46ec6,a68e52acda6a272324b6cb4c1fd90857d495735476d4cf54734511c7894bb799,,21,train
IMG_20251107_095643_jpg,valid,640,640,2025-11-07T09:56:43,1.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,be6516d99e702a97f771f4ede0609493dc9476ee41d8eb645d9c9a66c1fcbf5e,b5cc954c5b7321219bac66b248aa9cf2a67c98cee1c6d92ac6ab318ad94b3ab5,,17,train
IMG_20250929_120809_jpg,valid,640,640,2025-09-29T12:08:09,1kg:1;20kg:1;zacisk:1,a17bbf637d45855e22406851b55eb2a15895acbb3ca4192bf735717073926af6,996699b29933324c9926cce733b36799ce646664338c3393cf31998c64cd339b,,10,train
IMG_20250501_191341.jpg,valid,640,640,2025-05-01T19:13:41,2.5kg:1;20kg:1;25kg:1;2kg:1;zacisk:1,f0999ac6b23fb64b29c94399d5ade1e9e4c86d66f6986c6266d706c3d3215c43,a12dfdb33c92308a3b92eb72a3779995aa521d8b364cb2698dc29b2c9d8da7c0,,2,val
IMG_20251107_112928_jpg,valid,640,640,2025-11-07T11:29:28,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,8670033fabd09e6c58b0c36d80e2a5baf96c04e788a5b8149dd5a7c423f0e679,f0e9c409ce0574498cdd34c982d94b0753adb7c131bbdbb643a7c583c7838f96,,21,train
IMG_20250501_182757.jpg,valid,480,640,2025-05-01T18:27:57,0.5kg:1;25kg:2;5kg:1;zacisk:1,e3b972566c8b86089dc399c8a425f55ac44ba817e4e532d841d45eb0fa98057c,84308e519a6bf2ae311c5b05e4772df458aed0479b5986b969a65bc7c4543ddc,,1,train
ZE_127.png,valid,640,620,,0.5kg:1;2.5kg:1;25kg:3;zacisk:1,8a6696879925d094c0a6009f725bf4fe14284979066ca34b50f714b034d749ef,a6965a93da986c849ad612b2d1a8b36aa5ae9cea716be5288e5656d65af9a158,third_party_video,,excluded
IMG_20250908_113100_jpg,valid,640,640,2025-09-08T11:31:00,0.5kg:1;15kg:1;2.5kg:1;zacisk:1,61e10d98f974cdd7dbb0e5c6c392b1f786674ffa2f3b98783c1e02bdfd8d942d,ce699b6499b364993326ccd39864679a39b3cec9ce4c31b364c9ce4c63993136,,9,val
ZE_169.png,valid,640,491,,15kg:1;1kg:1;2.5kg:1;25kg:1;zacisk:1,cf739a0e3b1ffdb52cfb89895be12e63e99fcef9c21137f93fa9bffa534c479d,f38c9dfd2483fbfa84647e069918364011664ed0bff333bc2cef72065939a780,third_party_video,,excluded
IMG_20251107_095913_jpg,valid,640,640,2025-11-07T09:59:13,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,9d6f2f6387bb307dc5c3429fa2d76a58206a371684073aabb3c340ff5a670610,e1e081fe8e1e7be4cc9bb0074bfcb2ca7a36df5934cb48bfb260ae0184306e38,,17,train
IMG_20251106_130948_jpg,valid,640,640,2025-11-06T13:09:48,0.5kg:1;15kg:1;2.5kg:1;25kg:1;zacisk:1,10f93ad4fba5cd49c85e7ed4cd8d4e028a328a9bfa80716fe3e651462ac50699,cc630733389c38fcb319b9c846664db6b9c987834f264e0ef89994b25b66f86c,,14,train
IMG_20251107_112213_jpg,valid,640,640,2025-11-07T11:22:13,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,9e2850db0c11d6037da9807263cab5e1537b852c86cca42563d7c67c2ea66d50,be13c5932b69372db6663226cc936d91c560936d48d36993e56de56dc6d04ad0,,21,train
IMG_20251107_111403_jpg,valid,640,640,2025-11-07T11:14:03,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,6634983e8902e7fdbbd80ee9f7fd039fa67f2a155217f881165593c009aa5fd1,b0e88f068f027c784f26752ab4f8756122fd87c305368f340a5f8af8853f1fbc,,21,train
IMG_20251009_133227_jpg,valid,640,640,2025-10-09T13:32:27,1kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,39ceb88313bb7659e49d10bb5e6652a7317f13b97f2232d50fb2f522f9672e7b,9a4999249b6666939b36ccd99b26398e9b34e65b64cb6498669b93196ccc4ce6,,13,train
IMG_20251107_104950_jpg,valid,640,640,2025-11-07T10:49:50,15kg:1;1kg:1;25kg:3;zacisk:1,5ba9e0ef29d943f9a7e6c7dcb088f727f75551b0bc645ad6d5379235dd1031aa,d926cd876ccb3073c7cb26c34996592cf07cc3b04bb4cd24b568c05b4a977a97,,19,train
ZE_220.png,valid,640,569,,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,ebee167a788a082895eff6fef0d82efe24d028d70e65f2b766ba482ff65f9c42,e4ecdb1f90d2583fb333ec2d12d0ad2c65cd5a3225a4da1a3bda8d2cc7903ca6,third_party_video,,excluded
IMG_20250504_205154.jpg,valid,480,640,2025-05-04T20:51:54,0.5kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,cf10867585736eec8c92aa2edcc3fa6132f215d526436f8c502d2c7bf66324cf,8e96839593698f9b65e36be0d8c874e803773a256689389c68fc33e10be72f0b,,8,test
IMG_20251107_113254_jpg,valid,640,640,2025-11-07T11:32:54,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,efcc0f227eeac8cf006fc070029a0406176fab36d2ea48d3210f78e2346f9b9a,a5a7d6ef9218252cda4f3556c1463556ad54a1df68f61a51af16a96570531b0d,,21,train
IMG_20250929_124458_jpg,valid,640,640,2025-09-29T12:44:58,2.5kg:1;20kg:1;zacisk:1,a857ae6fbd16819812af52c4c2864f1620475e3f3660a5bfcb4501af50fc12d0,99319932999866cc9e659c6c998666c9ce6dce6c99cc199acf319b2599c69996,,11,train
IMG_20251107_111709_jpg,valid,640,640,2025-11-07T11:17:09,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,3149d8d6f09895c4cb7188aafb824670d94897feea6ce8e53a4d5fa9a6c156ce,a463dafa33d82d29e10e652edbc31eda9c38e4834f8f8e4190f0903753ce2fcc,,21,train
IMG_20251107_112413_jpg,valid,640,640,2025-11-07T11:24:13,0.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,6a882150b39a356a0b4098bfcac0d6299de38934bc7b1870bfc881c0a27058ed,a5e7dfd29658652cd1c32473c33c3e3c98a5a28729e52e396f3ca0a7a2f70b08,,21,train
IMG_20251009_133422_jpg,valid,640,640,2025-10-09T13:34:22,1kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,0f0d31f75b8537171f454ba61e56a491ae1f7a0f60d033929dd903aa874edb22,ce793326ce6632cb931bccd939b3664c4d91264b4c9b64cc3363ce59313c39a6,,13,train
IMG_20251107_095358_jpg,valid,640,640,2025-11-07T09:53:58,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,9eee11d0bf707abe0bb8eb017f814ed944366ca342ae1edb073426ab25e76978,e7b5fa9a9b5e3da7c82b5e4718ae59432e82e511e4b2b5048e02d03a9d4d1f2e,,17,train
IMG_20251107_111551_jpg,valid,640,640,2025-11-07T11:15:51,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,7630a5b8744f20b62a25797b59e173f71e7423b35be950791b14205fe4568afa,f0f88f9e8f4270f84db07d3ad4b87d21a0e9b3c071161f043a5fce5a861b4e3c,,21,train
IMG_20251107_100314.jpg,valid,480,640,2025-11-07T10:03:14,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,49be3fdbb2f90d1d6b1713eb61c004ca72eef26410cc41b1eef56771258855d9,8d419ea23152e5dd779b9286c8d04bd09396e58d65fd3250e1181f6f952df895,,17,train
IMG_20250929_123731_jpg,valid,640,640,2025-09-29T12:37:31,1.5kg:1;2.5kg:1;20kg:1;zacisk:1,e74a45129360f99c2d03c618a134ce7db12a27f9b4a213fda56a205b36e43bc9,99649932999e66ccce65cc7199b26498cc4ccccdce7931b3de6498cc99ec3133,,11,train
IMG_20250501_191422.jpg,valid,640,640,2025-05-01T19:14:22,2.5kg:1;20kg:1;25kg:1;2kg:1;zacisk:1,d1c15936930a8afca9cd0848fe2131954c1c9a35ee07d4692ff3c2e4a17da73b,a129ed3a7da770d058844370637ed3e6ca7449b664a3ea706cd64335183b3757,,2,val
IMG_20250908_112700_jpg,valid,640,640,2025-09-08T11:27:00,0.5kg:1;15kg:1;zacisk:1,a2d8704c21dc8e68d44e17220932ef004e4ea5f560d86974bcc65ccc8559dbd1,cc659936ccc966d93332cccd993467993366cccd991833938c669a6c673399b2,,9,val
IMG_20251106_140249_jpg,valid,640,640,2025-11-06T14:02:49,15kg:1;1kg:1;2.5kg:1;zacisk:1,06f767870f7b617100d7a95a621d3cb7b08a81ebf1d6964c16e81d9a1ef10e5c,fe66c4c6519937d9d322b31b4cde7666f48c99631a134ccee22cb3191991798c,,16,train
IMG_20251107_113136.jpg,valid,480,640,2025-11-07T11:31:36,0.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,c359ae39a18a836c982db44a70373215c4e2eae36b2871df39ea2387c4717d0f,f87cc444c78d3939787ccf560de96688c76231334b31c44d2d46c773935b34cd,,21,train
ZE_21.png,valid,640,548,,2.5kg:1;25kg:2;zacisk:1,7b472de8d60d5b80aa3e64e8ae8e70eaa7714d97c22aed78458272cec12482bb,a11d1681cc6210fe3b07e6f5f9182c880267f8b7de49c72620db7c2dd392e3ed,third_party_video,,excluded
IMG_20250504_210255.jpg,valid,480,640,2025-05-04T21:02:55,1.5kg:1;15kg:1;2.5kg:1;25kg:2;zacisk:1,2b47f5ee2799ac6e344136318f22d41d45ac5f0f6a4f141f15ef18ecabfc273c,8d1d810db1aa9fba6ac4b000c99a3fee366e6d9fcc3127414fa6569f8c5dc831,,8,test
IMG_20251106_141034_jpg,valid,640,640,2025-11-06T14:10:34,15kg:1;1kg:1;2.5kg:1;zacisk:1,61561e8c49d5a17bb279331d81ccc12048e65cab92a9440e8c880c4b0fbec2e9,aea30ee2722e733cd3391bb98b9ba6cea451ad516c4648469a439a7358666dce,,16,train
IMG_20250908_110106.jpg,valid,480,640,2025-09-08T11:01:06,15kg:1;1kg:1;2.5kg:1;zacisk:1,04bb6adad88cf420d44dfd1cb13b38a6b7c252b54b62065c1f1fe54e6687004c,86a1a947724f24603cb6b6e999b0d0d343c2d93284d7f84db0ffbc783381e17e,,9,val
IMG_20250504_210908.jpg,valid,480,640,2025-05-04T21:09:08,25kg:1,c4c4467889300052aad95eab8cc72c6b5744c7e73db33e87110e65ee8587383f,95ed8078bb6833a6a3368216f575bc427ea968a974db441d8f5dd924736a7023,,8,test
IMG_20251107_111834.jpg,valid,480,640,2025-11-07T11:18:34,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,1b334611f51968438e9b3f17b117f13df3d7a0ff87b93090b3e31cbc51fd0c4e,a523d833da336030f0848ac9650ccd0c2bef67b2c7369af798ffc15d284f6c0f,,21,train
IMG_20251106_134720_jpg,valid,640,640,2025-11-06T13:47:20,10kg:1;2.5kg:1;25kg:1;2kg:1;zacisk:1,987a8f4516da55bd70bb21749904e7ce8a781817dbdbca656652fcc433a12975,e184cde48e7cb182ae722bcd01012eff1ffd0e344e244c69bd78a5b7c4226ee5,,16,train
ZE_52.png,valid,640,570,,1kg:1;20kg:1;25kg:1;zacisk:1,7e5162681c87e387ec90fe71c1bd4360da105022131f5ce463aa7b76d064f59f,b2d95b24ccc6e49bb3339b6e4364333322994b46665424babc9a596bdb65a4b2,third_party_video,,excluded
IMG_20250504_211309.jpg,valid,480,640,2025-05-04T21:13:09,1.5kg:1,cf13e0e95118408f6aacb37e9e387e3834a126168ea239792efd5444f8975238,957b90fd98303322832392b5e5d2bfc43b607a685495641a8e90dfbc737e716a,,8,test
IMG_20251107_100145_jpg,valid,640,640,2025-11-07T10:01:45,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,98e049c3de0ca7c4dbf7f23625ad0d0a4c59a18dd416b4067e535d0178eef481,a599b8d4ce66656b938b6f65cf2e0dc68463119c719c1a5a2723a2987ad65cce,,17,train
IMG_20250501_185914.jpg,valid,640,640,2025-05-01T18:59:14,1kg:1;25kg:1;5kg:1;zacisk:1,45c8a8139ab07e60aa67c91be804afa40da64d3d190a150e3028966c83250d4f,e135b25aceceb23658c6ace46319b3bc1cd32731ccccf18e0e72465ab101f8e7,,2,val
IMG_20250929_120030_jpg,valid,640,640,2025-09-29T12:00:30,2.5kg:1;20kg:1;2kg:1;zacisk:1,c10aab6f54478aa35738b7f53de3d8929b0dc416e74a20481c364350832493cd,9a6d9b65ce3964cd9a6ccc3031b664d6c6d964c9233393128e4e33336db269b6,,10,train
IMG_20250929_123904.jpg,valid,480,640,2025-09-29T12:39:04,1kg:1;2.5kg:1;20kg:1;zacisk:1,dee93cf8d6b782b5e24d54d95424c828ae3dcdd143455573ab00797f3a2ceb9b,85a9a892ca58d38964b49d313e1237aaba5f9b4ba3ef21979ea9649e4c024d7b,,11,train
IMG_20251009_120534_jpg,valid,640,640,2025-10-09T12:05:34,1.5kg:1;10kg:1;2.5kg:1;zacisk:1,930b4354649bca91c6c76a72eef47c9bed66dba6a3e4e84499d31584c2efed71,9e699b6d99a6619b336466339a6c6ccc3326c6679a4e933c6cb0926cc64b9b64,,12,val
IMG_20250504_194135.jpg,valid,480,640,2025-05-04T19:41:35,1kg:1;2.5kg:1;25kg:1;zacisk:1,307906fdb96593d3cd79351e0338ac7bd14fa7a6321a542169424d16ee0d25fe,95729d640acdac322e920eb8c6723a7d1acd84b33b35919d22ef0af5d5127367,,7,test
IMG_20251107_105830.jpg,valid,480,640,2025-11-07T10:58:30,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,c580fd89b607189d822d91e3f36b1c171301ff02782c2f2c2a167fee23800670,f6aacd5ac9758cab65cb2fb58658f29d765a1e152d2beb054924383434a8f2d0,,20,train
IMG_20250929_123200_jpg,valid,640,640,2025-09-29T12:32:00,2.5kg:1;20kg:1;zacisk:1,9d8feb9775d81fec57638b198ed92385292c8900448f064850559a4f3cfe6c8f,9965993399996659ce65cc6799b6e638ce6cce649936c9b2ce60986199b11993,,11,train
IMG_20251106_140335.jpg,valid,480,640,2025-11-06T14:03:35,0.5kg:1;15kg:1;2.5kg:1;zacisk:1,fe18cae26d4a9b6130522db739a767e17bd2b75f973c35fd66d349a52e9a32db,cb769d2d19496715ac312cce2d9ebd319d368e704c8a582a7a3bac3b9c7004fe,,16,train
IMG_20250929_125440_jpg,valid,640,640,2025-09-29T12:54:40,2.5kg:1;25kg:1;zacisk:1,c5b0e6dc776783ffd40018cc179d7f4aff8ee93f35ac9e4c924d2af708e2abec,99359993cdb1664ecc6566c9993366ccce64e665998c319b9926cc66998d9993,,11,train
IMG_20251009_133659_jpg,valid,640,640,2025-10-09T13:36:59,1.5kg:1;10kg:1;25kg:1;zacisk:1,0c1b15cbdca150f1222806f3cf527efa4eeea25e92c54e29c8a3db6f9c69ee3e,ce69993c996666c6999c667b9926659699b9664926d964f36463930c631999b6,,13,train
IMG_20251107_100945_jpg,valid,640,640,2025-11-07T10:09:45,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,a581d702891cec1eecb3ec548b85e23dae7f8b8d3eb5e3df0523910e36db46d6,f060cc994e9b7060f744726270f26cbd855dc71f4a924eb2bf64b7cd4c9a1a32,,17,train
IMG_20251107_110455_jpg,valid,640,640,2025-11-07T11:04:55,15kg:1;2.5kg:1;25kg:3;2kg:1;zacisk:1,fdfd5155c3d4e81672465cd26cd5e7dbfa5ae7e1918358903a38a3b0ba76d554,e72bd4e792d5539d991c6781a143e1c65ee046aa41ef9ac3aac1f51ea50e1c53,,20,train
IMG_20251009_122635.jpg,valid,480,640,2025-10-09T12:26:35,0.5kg:1;10kg:1;2.5kg:1;zacisk:1,851d7ef61975533e1907162d532d78c7f478c3263868d2627496ca80621ef30c,82f681e479cb54e866627c8ecd8d63153db9cd91c2149b39bf19331d8f38b710,,13,train
IMG_20251107_112338_jpg,valid,640,640,2025-11-07T11:23:38,0.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,3a328260eacdd015ff9eccbf2fb9d9852546e8eb84ee66014b362e157eb99444,a9ced6a536712a52e39e6a5a9ab114b9984e650e4bd6bee5e131d0191da11fc6,,21,train
IMG_20250929_123837.jpg,valid,480,640,2025-09-29T12:38:37,1kg:1;2.5kg:1;20kg:1;zacisk:1,949b18ff359cb1f3e99f49f16dee3e9c38b1ca3e62eb65dfea5abc806afc9ab1,87163ba5daa6867a61eb904626f597909aa2871a69a95c5768f1dadd9a56a61a,,11,train
IMG_20251107_100953_jpg,valid,640,640,2025-11-07T10:09:53,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,c032adab2650551e5bfd74274518fb56da6ac465e92e0010d0d7b1358d4f2624,f064cd99439b3064b30c33724c994d9db94d874b78f24cb6b54d95d96a2e3ab2,,17,train
IMG_20250504_195023.jpg,valid,480,640,2025-05-04T19:50:23,10kg:1;1kg:1;2.5kg:1;zacisk:1,44225b050fb829e46498cf696582903df74ee3e01884fc4733d7a0282db1a58c,e4599f578c269a2ab33a1e349f74950c1bd6e5091293e5cc20e36fd5e4887ad3,,7,test
IMG_20250929_124556.jpg,valid,480,640,2025-09-29T12:45:56,0.5kg:1;2.5kg:1;20kg:1;zacisk:1,be7e61414d40a41f62bcdbb94e51e7afd53144122f81cbd9a0399cc9a0f4ddcb,8e7d33ea948565d2b19eb6e5862392164b7461c8b0fca6b3a679a45529eada29,,11,train
IMG_20250929_123335_jpg,valid,640,640,2025-09-29T12:33:35,0.5kg:1;2.5kg:1;20kg:1;zacisk:1,cfaeaf1688fdd306d9e11c2837d6a746f1be000487a7c48b74780ede76d0fe7a,99649932999866c9ce65cce699966399ce6dcccccc6c319b9b64cc64996531b3,,11,train
IMG_20250501_190655.jpg,valid,640,640,2025-05-01T19:06:55,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,a3d6df505ba266b2112df8a8cf18862dd3b3b8c928aab34f38250b3c385b4e7f,a4b6fc993c99304939498d3ba73b9b88bd491cc99666a3668ee1cbb20cdce6e0,,2,val
IMG_20251107_120655_jpg,valid,640,640,2025-11-07T12:06:55,25kg:4;2kg:1;5kg:1;zacisk:1,c9acce158287b4afb68987b8bb6b6897a045ebec3e5e4ecfe57fad95739296a3,e30c9e879ac32b4b971e47a594e13c78ad6be1ab762c1e184a53da4e5b425f42,,22,train
6.jpg,valid,640,426,,1kg:2;25kg:4;zacisk:2,362f8b1fb0efff78a30c7e9a40de183e5c17fc89ba5fce116f786549d37600ea,864c83356cd35db2732cc9c432d276234ceb325b36364c8d4e6fb27cc8dc7274,third_party_press,,excluded
IMG_20250929_123420.jpg,valid,480,640,2025-09-29T12:34:20,1.5kg:1;2.5kg:1;20kg:1;zacisk:1,7ff83e727a6db28a02dae42338dae9e3459a0b812bf3f501efe6642eb486c1d4,90b4294bcb043293be1f99a4a0e1c93a6af2769bdfadb12198f8b1d4b643c47d,,11,train
IMG_20250929_120335_BURST002_jpg,valid,640,640,2025-09-29T12:03:35,0.5kg:1;2.5kg:1;20kg:1;zacisk:1,8a763d8d195144ddb7f3a7ca97d4bc14090e93ef331001b13b3e65e8cdc76f4d,8e6d9b64338d36c9ce64cc7131a66596ce494ccd63993399ce4e9a6d319931a6,,10,train
IMG_20250501_190729.jpg,valid,640,640,2025-05-01T19:07:29,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,b730930b1ea0041e03a437c89985eb0e7bfb6835e5a10b802c2c6a8c8819194a,84b6ec993c9930c83949c97ba53b999aaf491d8916ccb3669ce1973298fca7c2,,2,val
IMG_20250929_125112.jpg,valid,480,640,2025-09-29T12:51:12,2.5kg:1;25kg:1;zacisk:1,21a83d3cf24f10ac79e380144129503d9836d909e446c1a43af87796c2afc0cc,8ce2621595bb299a6a95b3ab6d14947e9c8f98ea4a5dd19b611db4e700aaa793,,11,train
IMG_20251009_123624.jpg,valid,480,640,2025-10-09T12:36:24,0.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,f52d6fa19c386a3062b5b059e0f7be63234c97de37a90c9d4a982531385f04da,a4a682d993398deec16d4b24fcd1bc5e89596c2f25b43dd472527a19648b45ae,,13,train
ZE_13.png,valid,640,434,,1kg:1;2.5kg:1;25kg:3;5kg:1;zacisk:1,5bb6c77ba31605f9bfd4a0ee2772c4af20f2cd0093fb025c41d23e72add0e9d3,a4f2592c1b936cce7568d3f0ecdcd96383ac66d01c2867c7a788aeb4d456d129,third_party_video,,excluded
IMG_20251009_133852_jpg,valid,640,640,2025-10-09T13:38:52,1.5kg:1;10kg:1;25kg:1;zacisk:1,3b950d4bcf869b486df6806a7dadff0c26e6253f43302f2fa3184d59298cf16f,ce5e9b399a6d65c69b31c618994c6ce3333866d364936c8c6c7192cb679e1931,,13,train
IMG_20251009_133102_jpg,valid,640,640,2025-10-09T13:31:02,1.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,ee72f002cf2840f2305abe4588e530addadf457f4e589c2b0ab701689cdbc175,961a9b699a693ce49329c68e9a6d3c65b359669264966d9c6c3092d3699f392d,,13,train
IMG_20251107_115757_jpg,valid,640,640,2025-11-07T11:57:57,1kg:1;25kg:4;5kg:1;zacisk:1,92af05a896d0c918c13c78f85d133c704bca190b1f7d12ac47eab1317f5f7515,e31896b692e7615c9c7c47ada9e36854539450e343fc8e9042a1bdafa56abd43,,22,train
IMG_20250504_203210.jpg,valid,480,640,2025-05-04T20:32:10,10kg:1;1kg:1;2.5kg:1;25kg:1;zacisk:1,391ab5e4da0fbe85f28fe1ae91af56e5c36825afad16ec00a69565119deba671,c510bef48cb9921ab7559c551e6995581acda5121635491ca5f73befc51072f6,,8,test
IMG_20251107_120642_jpg,valid,640,640,2025-11-07T12:06:42,25kg:4;2kg:1;5kg:1;zacisk:1,0194c94dc3c1012912de020f96e43481562ef5cd64a267c47630c4f46cb93819,e318965218e36d28853c65a798e32c3c9adde3c72a949e58aae7b8e5af342b92,,22,train
IMG_20250504_204941.jpg,valid,480,640,2025-05-04T20:49:41,1kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,d0ef985086c1091ba9dee11fef010dd97ef346edb9c7ded5370657b6e5603724,86f7c7479f6222a060a88bcbf9d58151239419546eac7d2fd18ea3168bca3fc7,,8,test
IMG_20250501_184933.jpg,valid,640,640,2025-05-01T18:49:33,,44899ac9f10f6c75c4ab2e20d43e38deabdb312c020d7a779452b7f1d22f74f5,b2add5cc4f56673176284b026ebb522e66586d405bc72d7e6d46f84a09e62956,unlabelled,,excluded
IMG_20250929_122418_jpg,valid,640,640,2025-09-29T12:24:18,0.5kg:1;2.5kg:1;20kg:1;zacisk:1,7337aa01c183bb670ab85ec50ccbdb19021ed0799babc4ffd12d2690cc80dfe7,ce6c9b3699b164cc9933ccd39b366499ccc666cc333966332cc69a6c66d93186,,10,train
